City,Density,Population,Latitude,Longitude
Inta,704285184.023313,22921,66.037400,60.167400
Norrköping,704225198.218534,88639,58.595400,16.178700
Olbia,704155184.031944,45366,40.914300,9.515100
Cologne,704073612.604157,1004000,50.930000,6.950000
Arsenyev,704031223.618764,58700,44.162300,133.282300
Jyväskylä,703912631.334618,98136,62.260300,25.750000
Linköping,703797930.763447,96732,58.410000,15.629900
Ajaccio,703743860.833987,54364,41.927100,8.728300
Lausanne,703687690.710597,265702,46.530400,6.650000
Essen,703454418.266414,1742135,51.450000,7.016600
Oldenburg,703418588.356375,167458,53.130000,8.220000
Tokushima,703388525.213152,443760,34.067400,134.552500
Bremerhaven,703341675.451152,137751,53.550400,8.580000
Kuopio,703213677.506364,91900,62.894300,27.694900
Jönköping,703116586.479121,89780,57.771300,14.165000
Abha,703072099.373968,210886,18.230100,42.500100
Grevenmacher,703067816.385440,3958,49.700000,6.333300
Düsseldorf,703030705.459674,1220000,51.220400,6.780000
Nancy,702890308.077132,268976,48.683700,6.200000
Yerema,702869853.356489,745,60.380800,107.779400
Metz,702748276.094876,409186,49.120300,6.180000
Monaco,702645212.369933,36371,43.739600,7.406900
Odense,702571926.658409,158222,55.400400,10.383300
Duisburg,702561064.139261,1276757,51.430000,6.750000
Luxembourg,702354658.103578,107260,49.611700,6.130000
Diekirch,702321643.452132,6242,49.883300,6.166700
Trang,702181149.988960,147820,7.563400,99.608000
Phatthalung,702162354.906878,43522,7.615000,100.081000
Nice,702042268.906766,927000,43.715000,7.265000
Belomorsk,702041480.856592,12165,64.525200,34.765800
Flensburg,701967244.650662,97930,54.783700,9.433300
Najran,701947970.129843,369609,17.506500,44.131600
Awjilah,701827281.168425,6610,29.108000,21.286900
Besançon,701771853.736377,128426,47.230000,6.030000
Uppsala,701487921.635643,133117,59.860100,17.640000
Pori,701432895.629555,76772,61.478900,21.774900
Geneva,701363114.779912,1240000,46.210000,6.140000
Skovorodino,701187598.783791,10007,53.983300,123.916700
Arlon,701124660.633454,26179,49.683300,5.816700
Mezen,701116149.448329,3672,65.852200,44.240000
Progress,701072027.977490,146,49.750400,129.616700
Saywun,700964449.166615,68747,15.943000,48.787300
Sayhut,700940338.007445,189,15.210500,51.245400
Annecy,700917851.026767,105749,45.900000,6.116700
Tarlac,700785840.147996,183930,15.483800,120.583400
Salekhard,700601138.055143,38025,66.535000,66.610000
Kandy,700533659.958228,111701,7.280000,80.670000
Belogorsk,700354965.083589,70203,50.919100,128.463700
Hulin,700284314.614602,42559,45.769000,132.992200
Maizuru,700205275.548790,92465,35.450400,135.333300
Västerås,700192363.806615,107194,59.630000,16.540000
Kōbe,700164972.086762,1528478,34.680000,135.170000
Borås,700164867.449375,65008,57.730400,12.920000
Novy Urengoy,700132939.988826,94212,66.083300,76.633200
Fujin,700076063.845843,89442,47.270400,132.020000
Sassari,700025763.493851,120729,40.730000,8.570000
Port Sudan,699770227.749060,489725,19.615800,37.216400
El Agheila,699756647.242827,100,30.257000,19.200000
Noginsk,699668314.361682,229731,64.483300,91.233300
Maastricht,699542648.301657,122378,50.853000,5.677000
Emden,699458779.496832,51526,53.366700,7.216700
Liège,699448849.745288,749110,50.630000,5.580000
Vitim,699281854.344895,3843,59.451500,112.557800
Kem,699241195.318893,13829,64.953600,34.568400
Århus,699225477.891158,237551,56.157200,10.210700
Svobodnyy,699204585.413217,63620,51.406200,128.131200
Wakayama,699001602.862064,440006,34.223100,135.167700
Vejle,698946789.146149,51177,55.709000,9.535000
Örebro,698835204.934726,98573,59.280300,15.220000
Cabanatuan,698676892.255879,220250,15.502100,120.961700
Hasselt,698674184.953150,69222,50.964000,5.484000
Lesozavodsk,698603744.012620,41778,45.474800,133.429800
Arnhem,698500118.539970,141674,51.988000,5.923000
Grenoble,698345561.325860,388574,45.180400,5.720000
Angeles,698312448.083828,314493,15.145100,120.545100
As Sidr,698311160.889892,50,30.670400,18.266600
Assen,698233270.036653,62237,53.000000,6.550000
Mariestad,698147117.944078,14891,58.705000,13.828000
Songkhla,698118967.126362,48616,7.210000,100.560000
Ōsaka,698093778.809968,11294000,34.750000,135.460100
Badulla,698030111.122138,47587,6.983700,81.049900
Eindhoven,698026807.533542,398053,51.430000,5.500000
Sadah,697933936.064751,105542,16.939800,43.849800
Zwolle,697888335.038502,111805,52.524000,6.097000
Shimanovsk,697823090.571144,21466,52.002400,127.697500
Dijon,697804395.675038,169946,47.330400,5.030000
Groningen,697732664.924371,216688,53.220400,6.580000
Cagliari,697717183.791390,291511,39.222400,9.104000
Göteborg,697692800.907883,537797,57.750000,12.000000
Magdagachi,697366140.358902,11739,53.450000,125.800000
Obluchye,697334446.708254,10000,49.000000,131.083300
Olongapo,697241469.782400,304388,14.829600,120.282800
Wadi Halfa,696925527.066794,17121,21.800000,31.350000
Namur,696902583.029554,106284,50.470400,4.870000
's-Hertogenbosch,696900525.021858,134520,51.683300,5.316700
Colombo,696687496.791881,217000,6.932000,79.857800
Esbjerg,696554250.101111,72205,55.467000,8.450000
Gävle,696483859.617276,68635,60.667000,17.166600
Sri Jawewardenepura Kotte,696464478.712090,115826,6.900000,79.950000
Hat Yai,696364073.503779,317954,6.996400,100.471400
Kyoto,696319080.715682,1805000,35.030000,135.750000
Trollhättan,696245139.806658,44543,58.267100,12.300000
Vannersborg,695903347.150998,21835,58.363000,12.330000
Viborg,695804140.913875,34831,56.433300,9.400000
Lyon,695471964.730223,1423000,45.770000,4.830000
Toulon,695449531.156937,357693,43.134200,5.918800
Utrecht,695356331.768233,640000,52.100300,5.120000
Ōtsu,695336510.083876,536976,35.006400,135.867400
Charleroi,695311482.017280,345367,50.420400,4.450000
Moratuwa,695292256.619042,200000,6.780400,79.880000
Maradah,695184518.239217,2500,29.233700,19.216600
Jizan,695172805.999072,105198,16.906600,42.556600
Dalnerechensk,695124765.017524,28300,45.927300,133.722300
Frederikshavn,695043286.869853,24103,57.433700,10.533300
Aalborg,694934410.929277,122219,57.033700,9.916600
Leeuwarden,694900635.087331,125778,53.250400,5.783400
Vorkuta,694873451.897218,80039,67.500000,64.010000
Ratnapura,694871105.566957,47832,6.693000,80.386000
Ash Shihr,694828485.500516,54274,14.759300,49.609200
Surt,694754887.739705,128123,31.210000,16.590000
Nabeul,694695962.294552,115149,36.460300,10.730000
Misratah,694495369.680936,386120,32.380000,15.100000
Brussels,694440408.648878,1743000,50.833300,4.333300
Troyes,694418017.030522,61703,48.340400,4.083400
Karlstad,694330813.937635,74141,59.367100,13.499900
Bizerte,694329958.217632,139843,37.290400,9.855000
Aix-en-Provence,694328455.761836,146821,43.520000,5.450000
Reims,694259314.274912,196565,49.250400,4.030000
Antwerpen,694250620.317410,920000,51.220400,4.415000
Pattani,694245181.809670,150000,6.864000,101.250000
Turukhansk,694230834.656284,4774,65.838200,87.955000
L'Ariana,694177730.194764,97687,36.866700,10.200000
Severnyy,694173044.149439,11562,67.608300,64.123300
Tokar,694070284.513225,73202,18.433300,37.733300
Amsterdam,694066065.768492,1031000,52.350000,4.916600
Fukui,693995539.636313,248707,36.070400,136.220000
Tunis,693876925.237831,2412500,36.802800,10.179700
Nyukzha,693779353.496019,10,56.531200,121.613100
Marseille,693550532.515185,1400000,43.290000,5.375000
Borlänge,693545800.453799,39422,60.483300,15.416700
Satun,693490317.125965,34544,6.616700,100.066700
Falun,693429759.843783,36477,60.613000,15.647000
Rotterdam,693329461.717443,1005000,51.920000,4.480000
Mons,693259362.521954,91277,50.446000,3.939000
Naryan Mar,693222891.152505,21658,67.647400,53.057400
Saint-Étienne,693099021.983471,265684,45.430400,4.380000
Haarlem,692933870.744685,349957,52.380400,4.630000
Al Khums,692675081.421484,201943,32.660400,14.260000
Roanne,692542280.197716,73315,46.033300,4.066700
Al Mukalla,692497878.913575,258132,14.541200,49.125900
Vaasa,692356043.987349,57014,63.100000,21.600000
Zaghouan,692281297.167445,16911,36.400000,10.147000
The Hague,692217467.428447,1406000,52.080000,4.270000
Mahdia,692197950.384909,45977,35.483900,11.040900
Monastir,692117002.104627,71546,35.730700,10.767300
Auxerre,692010656.435421,41516,47.800400,3.566600
Sousse,691959737.825360,327004,35.830000,10.625000
Kavalerovo,691907845.434945,18657,44.270200,135.049800
Kangar,691760726.798158,63869,6.433000,100.190000
Indiga,691717520.176735,10,67.689800,49.016600
Gent,691687181.786516,444336,51.030000,3.700000
Tynda,691548052.765885,37335,55.174300,124.707600
Quezon City,691547388.360431,2761720,14.650400,121.030000
Novy Port,691535129.199403,1790,67.698300,72.928300
Manila,691467248.786722,11100000,14.604200,120.982200
Yala,691462845.992535,148140,6.550500,101.285100
Bollnäs,691340540.067010,13398,61.352000,16.366600
Marib,691279758.585884,16794,15.421000,45.334000
Kanazawa,691091717.968075,551249,36.560000,136.640000
Pasay City,690903328.039292,403064,14.550400,121.000000
Kokkola,690859513.989935,46714,63.833300,23.116700
Middelburg,690661808.910352,46485,51.502000,3.610000
Tura,690587025.381374,5444,64.283300,100.250000
Tazovsky,690407148.343068,5981,67.466700,78.700000
Haiya,690387588.952213,20000,18.336200,36.384200
Nîmes,690302889.715076,169547,43.830400,4.350000
Zeya,690008636.913881,26999,53.750000,127.266600
Vichy,689825072.195796,43158,46.117100,3.416700
Béja,689798390.629463,59567,36.730400,9.190000
Hajjah,689763713.169615,208287,15.691700,43.602100
Tripoli,689759077.236202,2189000,32.892500,13.180000
Narathiwat,689657868.327268,68112,6.431800,101.821400
Nevers,689655616.387332,45929,46.983700,3.166700
Lille,689590698.587864,1044000,50.650000,3.080000
Brugge,689547816.762810,146469,51.220400,3.230000
Tsu,689465970.936264,500000,34.717100,136.516700
Qairouan,689402597.360163,144522,35.680400,10.100000
Nakhodka,689231441.730238,159551,67.750400,77.520000
Hadiboh,689219369.647166,11396,12.651900,54.023900
Gifu,688920007.878808,412895,35.423100,136.762800
Sanaa,688821933.124956,2008000,15.354700,44.206600
Alor Setar,688774442.936281,336475,6.113300,100.372900
Arras,688658044.010827,64165,50.283300,2.783300
Galle,688579619.621057,99478,6.030000,80.240000
Melun,688566128.320878,249432,48.533300,2.666600
Bikin,688477084.710945,19659,46.820300,134.264900
Umba,688442481.528329,6128,66.681400,34.345500
Takaoka,688346556.708851,170077,36.670000,137.000000
Shoyna,688345340.191347,300,67.866600,44.133400
'Ataq,688334844.967784,37315,14.550000,46.800000
Siliana,688174327.656605,26960,36.083300,9.383300
Birobidzhan,688153902.183673,76146,48.797400,132.950800
Sfax,688135650.590958,453050,34.750000,10.720000
Matara,688053515.457043,68244,5.949000,80.542800
Härnösand,688002714.684396,17016,62.634000,17.934000
Dalnegorsk,687992358.505878,8123,44.537200,135.517200
Sundsvall,687981647.758188,73389,62.400100,17.316700
Clermont-Ferrand,687922362.291327,233050,45.780000,3.080000
Bani Walid,687891976.415873,65392,31.770400,13.990000
Oulu,687838802.275805,136752,65.000000,25.470000
Montpellier,687816594.069387,327254,43.610400,3.870000
Az Zawiyah,687500004.910142,200000,32.760400,12.720000
Paris,687265300.493563,9904000,48.866700,2.333300
Jendouba,687252821.587784,51408,36.500000,8.750000
Nagoya,687231476.502152,3230000,35.155000,136.915000
Tønsberg,686952067.619936,38914,59.264000,10.421000
Kovda,686913254.158243,20,66.690300,32.870200
Moss,686849136.658058,36901,59.437000,10.669200
Amiens,686841693.546288,143086,49.900400,2.300000
Banda Aceh,686833323.490327,513698,5.550000,95.320000
Toyama,686565662.896649,332812,36.700000,137.230000
Bærum,686473449.403068,113659,59.913500,11.347200
Lensk,686427299.407907,25589,60.725300,114.947000
Bourges,686374254.104676,72340,47.083700,2.400000
Versailles,686347664.801333,85416,48.800500,2.133300
Zillah,686321114.588867,10,28.550400,17.583400
Kota Baharu,686292334.964002,505583,6.120000,102.230000
Gharyan,686087585.987078,146810,32.170400,13.020000
Umeå,685958149.092110,78197,63.830000,20.240000
El Kef,685947664.430883,47979,36.182600,8.714800
Örnsköldsvik,685910663.121855,27749,63.318000,18.716700
Zuwarah,685841174.206866,180310,32.934400,12.079100
Arendal,685805835.776197,30916,58.464800,8.766000
Igarka,685212602.077764,7470,67.467100,86.583300
Skien,685017560.299676,73330,59.200000,9.600000
Oslo,684929041.732906,835000,59.916700,10.750000
Annaba,684877323.461599,503524,36.920000,7.760000
San Pablo,684853352.574175,240830,14.069600,121.322600
Al Jawf,684827891.776816,24132,24.200000,23.290000
Kristiansand,684822726.610728,63814,58.166600,8.000000
Orléans,684816845.689179,217301,47.900400,1.900000
Bugrino,684666341.815585,300,68.807900,49.304200
Sungai Petani,684599328.659877,358499,5.649700,100.479300
Zarzis,684555385.417325,159161,33.510400,11.100000
Sdid Bouzid,684528869.358237,42098,35.016700,9.500000
Béziers,684428272.536213,81438,43.350500,3.210000
Batangas,684220622.884400,424508,13.781700,121.021700
Drammen,684172797.145981,90722,59.757200,10.190700
Calais,684099980.700831,92201,50.950400,1.833300
Dhamar,684097524.985221,191259,14.557500,44.387500
Rida,684081237.149951,45233,14.429500,44.834100
Kandalaksha,683546279.703311,106798,67.164300,32.414400
Ben Gardane,683472515.798515,19843,33.140400,11.220000
Souk Ahras,683348097.643202,134947,36.290400,7.950000
Neryungri,683121050.631167,66320,56.674000,124.710400
Hun,683077092.444256,18878,29.116700,15.933300
Lhokseumawe,682962769.858119,140322,5.191400,97.141500
Al Hudaydah,682928580.743257,780000,14.797900,42.953000
Vyazemskiy,682897746.378113,15247,47.532800,134.747500
Berber,682788744.529262,49556,18.017000,33.983300
Mizdah,682750260.762619,26107,31.433700,12.983300
George Town,682694508.285482,2500000,5.413600,100.329400
Butterworth,682646481.638906,821652,5.417100,100.400000
Qasserine,682574005.471457,81987,35.180400,8.830000
Al Bayda,682487916.686309,37821,13.979000,45.574000
Kerma,682360254.237989,3928,19.633700,30.416600
Gabès,682356680.023556,219517,33.900400,10.100000
Kemi,682307567.398991,22641,65.733300,24.581700
Kirovsk,682079725.742415,29605,67.609100,33.668700
Apatity,682031853.688760,66907,67.573100,33.393000
Skellefteå,682018007.761144,31311,64.772100,20.950000
Guelma,681928020.417450,123590,36.466000,7.428000
Perpignan,681707223.953328,146620,42.700000,2.900000
Dover,681671526.443677,36384,51.133700,1.300000
Hamar,681616466.251535,29479,60.820000,11.069000
Rouen,681596726.604368,532559,49.430400,1.080000
Medenine,681504812.866848,61705,33.400000,10.416700
Dieppe,681503245.665465,42461,49.933700,1.083300
Skikda,681313494.926489,225181,36.880400,6.900000
Atbara,681038217.055348,168612,17.710000,33.980000
Massawa,680933597.671883,142564,15.610100,39.450000
Gjøvik,680781516.843663,22719,60.800000,10.700000
Kemijärvi,680739364.545777,8883,66.666700,27.416700
Varnek,680721420.822999,10,69.730100,60.063600
Tébessa,680689307.257368,171742,35.410400,8.120000
Amderma,680504377.922937,282,69.763000,61.667700
Matsumoto,680417457.626239,224926,36.240400,137.970000
EdDamer,680306746.446277,103941,17.590000,33.960000
Brive,680072181.080559,55448,45.150400,1.533300
Tataouine,680025819.702370,62577,33.000000,10.466700
Ibb,679989574.902580,234837,13.975900,44.170900
Dongola,679970396.485788,26404,19.166600,30.483300
Ipswich,679907426.035204,143767,52.070300,1.170000
Merowe,679824998.304325,10234,18.483300,31.816700
Zabīd,679805965.843249,152504,14.195100,43.315500
Limoges,679730771.202821,152199,45.830000,1.250000
Hamamatsu,679572241.114752,977023,34.718100,137.732700
Rovaniemi,679464047.438882,34781,66.500000,25.715900
Norwich,679439126.138584,190756,52.630400,1.300000
Luleå,679395577.924854,48638,65.596600,22.158400
Gafsa,679365259.290654,126803,34.420400,8.780000
Monchegorsk,679287198.690176,49868,67.929100,32.828700
Keren,679264101.830418,150000,15.680400,38.450000
Nagano,679147675.713415,594311,36.650000,138.170000
Tours,678899119.826038,236096,47.380400,0.699900
Southend-on-Sea,678783230.321716,618386,51.550000,0.720000
Lillehammer,678747094.491140,19542,61.133300,10.500000
Oum el Bouaghi,678531422.877905,100821,35.850000,7.150000
Östersund,678441823.819236,46178,63.183300,14.650000
Caluula,678241422.380227,513,11.967000,50.750000
Constantine,678235337.520229,605179,36.360000,6.599900
Chernyshevskiy,678205401.324584,5137,63.012800,112.471400
Asmara,678182716.104317,620802,15.333300,38.933300
Mirnyy,677936871.694412,40308,62.540000,113.961400
Langsa,677926573.615586,117256,4.673600,97.966400
Kuala Terengganu,677803586.529914,350210,5.330400,103.120000
Chegdomyn,677463735.729073,14855,51.117800,133.024100
Taizz,677369227.862674,751000,13.604500,44.039400
Taiping,677359138.864802,237095,4.865000,100.720000
Agordat,677266659.359864,28600,15.549000,37.886700
Khabarovsk,677228574.168137,579000,48.455000,135.120000
Nalut,677173066.798418,66609,31.880400,10.970000
Kebili,677134385.447430,19875,33.690000,8.971000
Le Havre,677115108.266107,242124,49.505000,0.105000
Toulouse,677099594.512279,847000,43.620000,1.449900
Mataró,677071038.549598,183293,41.540000,2.450000
Dehibat,676736818.485953,3525,32.017000,10.700000
Le Mans,676564488.396429,144515,48.000400,0.100000
Jijel,676528189.805962,148000,36.822000,5.766000
Poitier,676383658.357837,85960,46.583300,0.333300
Barcelona,675526651.074350,4920000,41.383300,2.183400
Brighton,675519416.161776,503008,50.830300,-0.170000
